Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Satisfaction Encoded,Membership Encoded,Avg Spend Per Item,Spend Per Age,Recent Buyer,High Spender,RFM_Score,Loyalty Score,CustomerSegment
287,Female,31,New York,Gold,1130.6,15,4.5,1,26,Satisfied,3,2.0,75.37333333333332,36.47096774193548,1,1,9,0.7349206349206349,2
288,Male,35,Los Angeles,Silver,820.9,12,4.3,0,13,Neutral,2,1.0,68.40833333333333,23.454285714285717,1,1,10,0.6174603174603175,3
289,Female,41,Chicago,Bronze,485.25,9,3.6,1,39,Unsatisfied,1,0.0,53.91666666666666,11.835365853658535,0,0,2,0.2523809523809524,1
290,Male,28,San Francisco,Gold,1500.1,21,4.9,0,10,Satisfied,3,2.0,71.43333333333332,53.575,1,1,13,0.8365079365079364,2
291,Male,32,Miami,Silver,670.3,10,3.8,1,33,Unsatisfied,1,1.0,67.03,20.946875,0,0,4,0.3904761904761904,3
292,Female,36,Houston,Bronze,460.5,8,3.1,0,19,Neutral,2,0.0,57.5625,12.791666666666666,1,0,4,0.4793650793650793,1
293,Female,30,New York,Gold,1190.8,16,4.5,1,20,Satisfied,3,2.0,74.425,39.693333333333335,1,1,10,0.7730158730158729,2
294,Male,33,Los Angeles,Silver,830.75,13,4.2,0,14,Satisfied,3,1.0,63.90384615384615,25.174242424242426,1,1,10,0.7111111111111111,3
295,Female,42,Chicago,Bronze,520.4,9,3.5,1,37,Unsatisfied,1,0.0,57.82222222222222,12.390476190476187,0,0,3,0.2650793650793651,1
296,Male,29,San Francisco,Gold,1370.2,18,4.7,0,10,Satisfied,3,2.0,76.12222222222222,47.248275862068965,1,1,13,0.8365079365079364,2
297,Male,26,Miami,Silver,690.6,12,3.9,1,47,Unsatisfied,1,1.0,57.55,26.56153846153846,0,0,4,0.3015873015873015,3
298,Female,38,Houston,Bronze,440.9,8,3.2,0,24,Neutral,2,0.0,55.1125,11.602631578947369,1,0,3,0.4476190476190476,1
299,Female,32,New York,Gold,1160.3,14,4.4,1,22,Satisfied,3,2.0,82.87857142857142,36.259375,1,1,9,0.7603174603174603,2
300,Male,34,Los Angeles,Silver,800.2,11,4.1,0,17,Neutral,2,1.0,72.74545454545455,23.53529411764706,1,1,7,0.5920634920634921,3
301,Male,36,San Francisco,Gold,1420.8,19,4.6,0,11,Satisfied,3,2.0,74.77894736842104,39.46666666666667,1,1,13,0.8301587301587301,2
302,Female,29,Miami,Silver,730.4,14,4.0,1,50,Unsatisfied,1,1.0,52.17142857142857,25.186206896551724,0,0,6,0.2825396825396825,3
303,Female,35,Houston,Bronze,450.6,7,3.3,0,21,Neutral,2,0.0,64.37142857142858,12.874285714285715,1,0,3,0.4666666666666667,1
304,Male,31,New York,Gold,1210.6,17,4.8,1,18,Satisfied,3,2.0,71.21176470588235,39.0516129032258,1,1,12,0.7857142857142857,2
305,Male,27,Los Angeles,Silver,780.9,11,4.2,0,16,Neutral,2,1.0,70.99090909090908,28.92222222222222,1,1,7,0.5984126984126984,3
306,Female,42,Chicago,Bronze,495.25,10,3.5,1,35,Unsatisfied,1,0.0,49.525,11.791666666666666,0,0,4,0.2777777777777778,1
307,Male,29,San Francisco,Gold,1390.2,18,4.7,0,9,Satisfied,3,2.0,77.23333333333333,47.93793103448276,1,1,13,0.8428571428571429,2
308,Male,26,Miami,Silver,670.6,12,3.9,1,46,Unsatisfied,1,1.0,55.88333333333333,25.79230769230769,0,0,4,0.3079365079365079,3
309,Female,38,Houston,Bronze,460.9,8,3.2,0,25,Neutral,2,0.0,57.6125,12.128947368421052,1,0,3,0.4412698412698412,1
310,Female,32,New York,Gold,1170.3,14,4.5,1,21,Satisfied,3,2.0,83.59285714285714,36.571875,1,1,9,0.7666666666666666,2
311,Male,34,Los Angeles,Silver,810.2,11,4.0,0,14,Neutral,2,1.0,73.65454545454546,23.829411764705885,1,1,8,0.611111111111111,3
312,Female,43,Chicago,Bronze,515.75,9,3.3,1,38,Unsatisfied,1,0.0,57.30555555555556,11.994186046511627,0,0,3,0.2587301587301587,1
313,Male,30,San Francisco,Gold,1450.5,20,4.8,0,12,Satisfied,3,2.0,72.525,48.35,1,1,13,0.8238095238095238,2
314,Male,27,Miami,Silver,690.4,13,4.1,1,52,Unsatisfied,1,1.0,53.107692307692304,25.57037037037037,0,0,4,0.2698412698412698,3
315,Female,37,Houston,Bronze,420.8,7,3.4,0,24,Neutral,2,0.0,60.114285714285714,11.372972972972974,1,0,3,0.4476190476190476,1
316,Female,31,New York,Gold,1130.6,15,4.5,1,26,Satisfied,3,2.0,75.37333333333332,36.47096774193548,1,1,9,0.7349206349206349,2
317,Male,35,Los Angeles,Silver,820.9,12,4.3,0,13,Neutral,2,1.0,68.40833333333333,23.454285714285717,1,1,10,0.6174603174603175,3
318,Female,41,Chicago,Bronze,480.25,9,3.6,1,39,Unsatisfied,1,0.0,53.36111111111112,11.71341463414634,0,0,2,0.2523809523809524,1
319,Male,28,San Francisco,Gold,1490.1,21,4.9,0,9,Satisfied,3,2.0,70.95714285714286,53.21785714285714,1,1,13,0.8428571428571429,2
320,Male,32,Miami,Silver,680.3,10,3.8,1,32,Unsatisfied,1,1.0,68.03,21.259375,0,0,4,0.3968253968253968,3
321,Female,36,Houston,Bronze,470.5,8,3.0,0,18,Neutral,2,0.0,58.8125,13.069444444444445,1,0,4,0.4857142857142857,1
322,Female,30,New York,Gold,1180.8,16,4.7,1,19,Satisfied,3,2.0,73.8,39.36,1,1,10,0.7793650793650793,2
323,Male,34,Los Angeles,Silver,790.2,11,4.0,0,15,Neutral,2,1.0,71.83636363636364,23.24117647058824,1,1,7,0.6047619047619047,3
324,Female,43,Chicago,Bronze,505.75,10,3.3,1,39,Unsatisfied,1,0.0,50.575,11.761627906976743,0,0,4,0.2523809523809524,1
325,Male,30,San Francisco,Gold,1470.5,20,4.8,0,13,Satisfied,3,2.0,73.525,49.016666666666666,1,1,13,0.8174603174603174,2
326,Male,27,Miami,Silver,710.4,13,4.1,1,54,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.2571428571428571,3
327,Female,37,Houston,Bronze,430.8,7,3.4,0,23,Neutral,2,0.0,61.54285714285714,11.643243243243244,1,0,3,0.4539682539682539,1
328,Female,31,New York,Gold,1140.6,15,4.5,1,27,Satisfied,3,2.0,76.03999999999999,36.79354838709677,1,1,9,0.7285714285714285,2
329,Male,35,Los Angeles,Silver,820.9,12,4.3,0,13,Neutral,2,1.0,68.40833333333333,23.454285714285717,1,1,10,0.6174603174603175,3
330,Female,41,Chicago,Bronze,485.25,9,3.6,1,39,Unsatisfied,1,0.0,53.91666666666666,11.835365853658535,0,0,2,0.2523809523809524,1
331,Male,28,San Francisco,Gold,1500.1,21,4.9,0,10,Satisfied,3,2.0,71.43333333333332,53.575,1,1,13,0.8365079365079364,2
332,Male,32,Miami,Silver,670.3,10,3.8,1,33,Unsatisfied,1,1.0,67.03,20.946875,0,0,4,0.3904761904761904,3
333,Female,36,Houston,Bronze,460.5,8,3.1,0,19,Neutral,2,0.0,57.5625,12.791666666666666,1,0,4,0.4793650793650793,1
334,Female,30,New York,Gold,1190.8,16,4.5,1,20,Satisfied,3,2.0,74.425,39.693333333333335,1,1,10,0.7730158730158729,2
335,Male,33,Los Angeles,Silver,830.75,13,4.2,0,14,Satisfied,3,1.0,63.90384615384615,25.174242424242426,1,1,10,0.7111111111111111,3
336,Female,42,Chicago,Bronze,520.4,9,3.5,1,37,Unsatisfied,1,0.0,57.82222222222222,12.390476190476187,0,0,3,0.2650793650793651,1
337,Male,29,San Francisco,Gold,1370.2,18,4.7,0,10,Satisfied,3,2.0,76.12222222222222,47.248275862068965,1,1,13,0.8365079365079364,2
338,Male,26,Miami,Silver,690.6,12,3.9,1,47,Unsatisfied,1,1.0,57.55,26.56153846153846,0,0,4,0.3015873015873015,3
339,Female,38,Houston,Bronze,440.9,8,3.2,0,24,Neutral,2,0.0,55.1125,11.602631578947369,1,0,3,0.4476190476190476,1
340,Female,32,New York,Gold,1160.3,14,4.4,1,22,Satisfied,3,2.0,82.87857142857142,36.259375,1,1,9,0.7603174603174603,2
341,Male,34,Los Angeles,Silver,800.2,11,4.1,0,17,Neutral,2,1.0,72.74545454545455,23.53529411764706,1,1,7,0.5920634920634921,3
342,Female,43,Chicago,Bronze,525.75,9,3.3,1,40,Unsatisfied,1,0.0,58.41666666666666,12.226744186046512,0,0,2,0.246031746031746,1
343,Male,30,San Francisco,Gold,1460.5,20,4.8,0,11,Satisfied,3,2.0,73.025,48.68333333333333,1,1,13,0.8301587301587301,2
344,Male,27,Miami,Silver,720.4,13,4.0,1,55,Unsatisfied,1,1.0,55.41538461538461,26.68148148148148,0,0,5,0.2507936507936508,3
345,Female,37,Houston,Bronze,440.8,7,3.2,0,25,Neutral,2,0.0,62.971428571428575,11.913513513513514,1,0,3,0.4412698412698412,1
346,Female,31,New York,Gold,1150.6,15,4.5,1,28,Satisfied,3,2.0,76.70666666666666,37.11612903225806,1,1,8,0.7222222222222222,2
347,Male,35,Los Angeles,Silver,830.9,12,4.3,0,14,Neutral,2,1.0,69.24166666666666,23.74,1,1,10,0.611111111111111,3
348,Female,41,Chicago,Bronze,490.25,9,3.6,1,40,Unsatisfied,1,0.0,54.47222222222222,11.957317073170731,0,0,2,0.246031746031746,1
349,Male,28,San Francisco,Gold,1480.1,21,4.9,0,10,Satisfied,3,2.0,70.48095238095237,52.86071428571428,1,1,13,0.8365079365079364,2
350,Male,32,Miami,Silver,690.3,10,3.8,1,34,Unsatisfied,1,1.0,69.03,21.571875,0,0,4,0.3841269841269841,3
351,Female,36,Houston,Bronze,480.5,8,3.1,0,20,Neutral,2,0.0,60.0625,13.34722222222222,1,0,4,0.473015873015873,1
352,Female,30,New York,Gold,1170.8,16,4.7,1,21,Satisfied,3,2.0,73.175,39.02666666666666,1,1,9,0.7666666666666666,2
353,Male,34,Los Angeles,Silver,790.2,11,4.0,0,15,Neutral,2,1.0,71.83636363636364,23.24117647058824,1,1,7,0.6047619047619047,3
354,Female,43,Chicago,Bronze,510.75,10,3.3,1,41,Unsatisfied,1,0.0,51.075,11.877906976744184,0,0,3,0.2396825396825396,1
355,Male,30,San Francisco,Gold,1440.5,19,4.6,0,12,Satisfied,3,2.0,75.8157894736842,48.016666666666666,1,1,13,0.8238095238095238,2
356,Male,27,Miami,Silver,700.4,13,4.1,1,56,Unsatisfied,1,1.0,53.87692307692308,25.94074074074074,0,0,5,0.2444444444444444,3
357,Female,37,Houston,Bronze,410.8,7,3.4,0,26,Neutral,2,0.0,58.68571428571429,11.102702702702704,1,0,3,0.4349206349206349,1
358,Female,31,New York,Gold,1160.6,15,4.5,1,29,Satisfied,3,2.0,77.37333333333332,37.43870967741936,1,1,8,0.7158730158730159,2
359,Male,35,Los Angeles,Silver,810.9,12,4.3,0,14,Neutral,2,1.0,67.575,23.16857142857143,1,1,9,0.611111111111111,3
360,Female,41,Chicago,Bronze,495.25,9,3.6,1,41,Unsatisfied,1,0.0,55.02777777777778,12.079268292682928,0,0,2,0.2396825396825396,1
361,Male,28,San Francisco,Gold,1490.1,21,4.9,0,10,Satisfied,3,2.0,70.95714285714286,53.21785714285714,1,1,13,0.8365079365079364,2
362,Male,32,Miami,Silver,660.3,10,3.8,1,35,Unsatisfied,1,1.0,66.03,20.634375,0,0,4,0.3777777777777777,3
363,Female,36,Houston,Bronze,430.5,8,3.1,0,21,Neutral,2,0.0,53.8125,11.958333333333334,1,0,3,0.4666666666666667,1
364,Female,30,New York,Gold,1200.8,16,4.7,1,22,Satisfied,3,2.0,75.05,40.02666666666666,1,1,10,0.7603174603174603,2
365,Male,34,Los Angeles,Silver,780.2,11,4.1,0,16,Neutral,2,1.0,70.92727272727274,22.947058823529414,1,0,7,0.5984126984126984,3
366,Female,43,Chicago,Bronze,505.75,10,3.3,1,42,Unsatisfied,1,0.0,50.575,11.761627906976743,0,0,3,0.2333333333333333,1
367,Male,30,San Francisco,Gold,1460.5,20,4.8,0,13,Satisfied,3,2.0,73.025,48.68333333333333,1,1,13,0.8174603174603174,2
368,Male,27,Miami,Silver,710.4,13,4.1,1,57,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.238095238095238,3
369,Female,37,Houston,Bronze,450.8,7,3.4,0,24,Neutral,2,0.0,64.4,12.183783783783785,1,0,3,0.4476190476190476,1
370,Female,31,New York,Gold,1140.6,15,4.5,1,30,Satisfied,3,2.0,76.03999999999999,36.79354838709677,0,1,8,0.7095238095238094,2
371,Male,35,Los Angeles,Silver,800.9,12,4.1,0,17,Neutral,2,1.0,66.74166666666666,22.88285714285714,1,1,8,0.5920634920634921,3
372,Female,41,Chicago,Bronze,475.25,9,3.6,1,42,Unsatisfied,1,0.0,52.80555555555556,11.591463414634148,0,0,1,0.2333333333333333,1
373,Male,28,San Francisco,Gold,1480.1,21,4.9,0,11,Satisfied,3,2.0,70.48095238095237,52.86071428571428,1,1,13,0.8301587301587301,2
374,Male,32,Miami,Silver,660.3,10,3.8,1,36,Unsatisfied,1,1.0,66.03,20.634375,0,0,4,0.3714285714285714,3
375,Female,36,Houston,Bronze,470.5,8,3.0,0,22,Neutral,2,0.0,58.8125,13.069444444444445,1,0,3,0.4603174603174603,1
376,Female,30,New York,Gold,1190.8,16,4.5,1,23,Satisfied,3,2.0,74.425,39.693333333333335,1,1,9,0.753968253968254,2
377,Male,33,Los Angeles,Silver,770.2,11,4.2,0,18,Neutral,2,1.0,70.01818181818182,23.33939393939394,1,0,7,0.5857142857142857,3
378,Female,43,Chicago,Bronze,515.75,10,3.3,1,43,Unsatisfied,1,0.0,51.575,11.994186046511627,0,0,3,0.2269841269841269,1
379,Male,30,San Francisco,Gold,1450.5,19,4.6,0,12,Satisfied,3,2.0,76.34210526315789,48.35,1,1,13,0.8238095238095238,2
380,Male,27,Miami,Silver,710.4,13,4.1,1,58,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.2317460317460317,3
381,Female,37,Houston,Bronze,430.8,7,3.4,0,27,Neutral,2,0.0,61.54285714285714,11.643243243243244,1,0,3,0.4285714285714285,1
382,Female,31,New York,Gold,1160.6,15,4.5,1,31,Satisfied,3,2.0,77.37333333333332,37.43870967741936,0,1,8,0.7031746031746031,2
383,Male,35,Los Angeles,Silver,820.9,12,4.3,0,15,Neutral,2,1.0,68.40833333333333,23.454285714285717,1,1,9,0.6047619047619047,3
384,Female,41,Chicago,Bronze,495.25,9,3.6,1,43,Unsatisfied,1,0.0,55.02777777777778,12.079268292682928,0,0,2,0.2269841269841269,1
385,Male,28,San Francisco,Gold,1490.1,21,4.9,0,10,Satisfied,3,2.0,70.95714285714286,53.21785714285714,1,1,13,0.8365079365079364,2
386,Male,32,Miami,Silver,660.3,10,3.8,1,37,Unsatisfied,1,1.0,66.03,20.634375,0,0,4,0.365079365079365,3
387,Female,36,Houston,Bronze,440.5,8,3.1,0,23,Neutral,2,0.0,55.0625,12.23611111111111,1,0,3,0.4539682539682539,1
388,Female,30,New York,Gold,1200.8,16,4.7,1,24,Satisfied,3,2.0,75.05,40.02666666666666,1,1,10,0.7476190476190476,2
389,Male,34,Los Angeles,Silver,780.2,11,4.1,0,16,Neutral,2,1.0,70.92727272727274,22.947058823529414,1,0,7,0.5984126984126984,3
390,Female,43,Chicago,Bronze,505.75,10,3.3,1,44,Unsatisfied,1,0.0,50.575,11.761627906976743,0,0,3,0.2206349206349206,1
391,Male,30,San Francisco,Gold,1460.5,20,4.8,0,13,Satisfied,3,2.0,73.025,48.68333333333333,1,1,13,0.8174603174603174,2
392,Male,27,Miami,Silver,710.4,13,4.1,1,59,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.2253968253968253,3
393,Female,37,Houston,Bronze,450.8,7,3.4,0,28,Neutral,2,0.0,64.4,12.183783783783785,1,0,2,0.4222222222222222,1
394,Female,31,New York,Gold,1140.6,15,4.5,1,32,Satisfied,3,2.0,76.03999999999999,36.79354838709677,0,1,8,0.6968253968253968,2
395,Male,35,Los Angeles,Silver,800.9,12,4.1,0,17,Neutral,2,1.0,66.74166666666666,22.88285714285714,1,1,8,0.5920634920634921,3
396,Female,41,Chicago,Bronze,475.25,9,3.6,1,44,Unsatisfied,1,0.0,52.80555555555556,11.591463414634148,0,0,1,0.2206349206349206,1
397,Male,28,San Francisco,Gold,1480.1,21,4.9,0,12,Satisfied,3,2.0,70.48095238095237,52.86071428571428,1,1,13,0.8238095238095238,2
398,Male,32,Miami,Silver,660.3,10,3.8,1,38,Unsatisfied,1,1.0,66.03,20.634375,0,0,4,0.3587301587301587,3
399,Female,36,Houston,Bronze,470.5,8,3.0,0,22,Neutral,2,0.0,58.8125,13.069444444444445,1,0,3,0.4603174603174603,1
400,Female,30,New York,Gold,1190.8,16,4.5,1,25,Satisfied,3,2.0,74.425,39.693333333333335,1,1,9,0.7412698412698413,2
401,Male,33,Los Angeles,Silver,800.2,11,4.1,0,18,Neutral,2,1.0,72.74545454545455,24.24848484848485,1,1,7,0.5857142857142857,3
402,Female,43,Chicago,Bronze,515.75,10,3.3,1,45,Unsatisfied,1,0.0,51.575,11.994186046511627,0,0,3,0.2142857142857142,1
403,Male,30,San Francisco,Gold,1450.5,19,4.6,0,13,Satisfied,3,2.0,76.34210526315789,48.35,1,1,13,0.8174603174603174,2
404,Male,27,Miami,Silver,710.4,13,4.1,1,60,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.219047619047619,3
405,Female,37,Houston,Bronze,430.8,7,3.4,0,29,Neutral,2,0.0,61.54285714285714,11.643243243243244,1,0,2,0.4158730158730159,1
406,Female,31,New York,Gold,1160.6,15,4.5,1,33,Satisfied,3,2.0,77.37333333333332,37.43870967741936,0,1,8,0.6904761904761905,2
407,Male,35,Los Angeles,Silver,820.9,12,4.3,0,16,Neutral,2,1.0,68.40833333333333,23.454285714285717,1,1,9,0.5984126984126984,3
408,Female,41,Chicago,Bronze,495.25,9,3.6,1,45,Unsatisfied,1,0.0,55.02777777777778,12.079268292682928,0,0,2,0.2142857142857142,1
409,Male,28,San Francisco,Gold,1490.1,21,4.9,0,11,Satisfied,3,2.0,70.95714285714286,53.21785714285714,1,1,13,0.8301587301587301,2
410,Male,32,Miami,Silver,660.3,10,3.8,1,39,Unsatisfied,1,1.0,66.03,20.634375,0,0,4,0.3523809523809523,3
411,Female,36,Houston,Bronze,440.5,8,3.1,0,24,Neutral,2,0.0,55.0625,12.23611111111111,1,0,3,0.4476190476190476,1
412,Female,30,New York,Gold,1200.8,16,4.7,1,25,Satisfied,3,2.0,75.05,40.02666666666666,1,1,10,0.7412698412698413,2
413,Male,34,Los Angeles,Silver,780.2,11,4.1,0,17,Neutral,2,1.0,70.92727272727274,22.947058823529414,1,0,7,0.5920634920634921,3
414,Female,43,Chicago,Bronze,505.75,10,3.3,1,46,Unsatisfied,1,0.0,50.575,11.761627906976743,0,0,3,0.2079365079365079,1
415,Male,30,San Francisco,Gold,1460.5,20,4.8,0,14,Satisfied,3,2.0,73.025,48.68333333333333,1,1,13,0.8111111111111111,2
416,Male,27,Miami,Silver,710.4,13,4.1,1,61,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.2126984126984126,3
417,Female,37,Houston,Bronze,450.8,7,3.4,0,30,Neutral,2,0.0,64.4,12.183783783783785,0,0,2,0.4095238095238095,1
418,Female,31,New York,Gold,1140.6,15,4.5,1,34,Satisfied,3,2.0,76.03999999999999,36.79354838709677,0,1,8,0.6841269841269841,2
419,Male,35,Los Angeles,Silver,800.9,12,4.1,0,19,Neutral,2,1.0,66.74166666666666,22.88285714285714,1,1,8,0.5793650793650793,3
420,Female,41,Chicago,Bronze,475.25,9,3.6,1,46,Unsatisfied,1,0.0,52.80555555555556,11.591463414634148,0,0,1,0.2079365079365079,1
421,Male,28,San Francisco,Gold,1480.1,21,4.9,0,12,Satisfied,3,2.0,70.48095238095237,52.86071428571428,1,1,13,0.8238095238095238,2
422,Male,32,Miami,Silver,660.3,10,3.8,1,40,Unsatisfied,1,1.0,66.03,20.634375,0,0,3,0.346031746031746,3
423,Female,36,Houston,Bronze,470.5,8,3.0,0,26,Neutral,2,0.0,58.8125,13.069444444444445,1,0,3,0.4349206349206349,1
424,Female,30,New York,Gold,1190.8,16,4.5,1,27,Satisfied,3,2.0,74.425,39.693333333333335,1,1,9,0.7285714285714285,2
425,Male,34,Los Angeles,Silver,780.2,11,4.2,0,18,Neutral,2,1.0,70.92727272727274,22.947058823529414,1,0,7,0.5857142857142857,3
426,Female,43,Chicago,Bronze,515.75,10,3.3,1,47,Unsatisfied,1,0.0,51.575,11.994186046511627,0,0,3,0.2015873015873016,1
427,Male,30,San Francisco,Gold,1450.5,19,4.6,0,14,Satisfied,3,2.0,76.34210526315789,48.35,1,1,13,0.8111111111111111,2
428,Male,27,Miami,Silver,710.4,13,4.1,1,62,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.2063492063492063,3
429,Female,37,Houston,Bronze,430.8,7,3.4,0,31,Neutral,2,0.0,61.54285714285714,11.643243243243244,0,0,2,0.4031746031746032,1
430,Female,31,New York,Gold,1160.6,15,4.5,1,35,Satisfied,3,2.0,77.37333333333332,37.43870967741936,0,1,8,0.6777777777777777,2
431,Male,35,Los Angeles,Silver,820.9,12,4.3,0,20,Neutral,2,1.0,68.40833333333333,23.454285714285717,1,1,9,0.573015873015873,3
432,Female,41,Chicago,Bronze,495.25,9,3.6,1,47,Unsatisfied,1,0.0,55.02777777777778,12.079268292682928,0,0,2,0.2015873015873016,1
433,Male,28,San Francisco,Gold,1490.1,21,4.9,0,11,Satisfied,3,2.0,70.95714285714286,53.21785714285714,1,1,13,0.8301587301587301,2
434,Male,32,Miami,Silver,660.3,10,3.8,1,41,Unsatisfied,1,1.0,66.03,20.634375,0,0,3,0.3396825396825396,3
435,Female,36,Houston,Bronze,440.5,8,3.1,0,28,Neutral,2,0.0,55.0625,12.23611111111111,1,0,2,0.4222222222222222,1
436,Female,30,New York,Gold,1200.8,16,4.7,1,28,Satisfied,3,2.0,75.05,40.02666666666666,1,1,9,0.7222222222222222,2
437,Male,34,Los Angeles,Silver,780.2,11,4.1,0,19,Neutral,2,1.0,70.92727272727274,22.947058823529414,1,0,7,0.5793650793650793,3
438,Female,43,Chicago,Bronze,505.75,10,3.3,1,48,Unsatisfied,1,0.0,50.575,11.761627906976743,0,0,3,0.1952380952380952,1
439,Male,30,San Francisco,Gold,1460.5,20,4.8,0,15,Satisfied,3,2.0,73.025,48.68333333333333,1,1,12,0.8047619047619048,2
440,Male,27,Miami,Silver,710.4,13,4.1,1,63,Unsatisfied,1,1.0,54.64615384615384,26.31111111111111,0,0,5,0.1999999999999999,3
441,Female,37,Houston,Bronze,450.8,7,3.4,0,32,Neutral,2,0.0,64.4,12.183783783783785,0,0,2,0.3968253968253968,1
442,Female,31,New York,Gold,1140.6,15,4.5,1,36,Satisfied,3,2.0,76.03999999999999,36.79354838709677,0,1,8,0.6714285714285714,2
443,Male,35,Los Angeles,Silver,800.9,12,4.1,0,20,Neutral,2,1.0,66.74166666666666,22.88285714285714,1,1,8,0.573015873015873,3
444,Female,41,Chicago,Bronze,475.25,9,3.6,1,48,Unsatisfied,1,0.0,52.80555555555556,11.591463414634148,0,0,1,0.1952380952380952,1
445,Male,28,San Francisco,Gold,1480.1,21,4.9,0,13,Satisfied,3,2.0,70.48095238095237,52.86071428571428,1,1,13,0.8174603174603174,2
446,Male,32,Miami,Silver,660.3,10,3.8,1,42,Unsatisfied,1,1.0,66.03,20.634375,0,0,3,0.3333333333333333,3
447,Female,36,Houston,Bronze,470.5,8,3.0,0,27,Neutral,2,0.0,58.8125,13.069444444444445,1,0,3,0.4285714285714285,1
448,Female,30,New York,Gold,1190.8,16,4.5,1,28,Satisfied,3,2.0,74.425,39.693333333333335,1,1,8,0.7222222222222222,2
449,Male,34,Los Angeles,Silver,780.2,11,4.2,0,21,Neutral,2,1.0,70.92727272727274,22.947058823529414,1,0,6,0.5666666666666667,3
450,Female,43,Chicago,Bronze,515.75,10,3.3,1,49,Unsatisfied,1,0.0,51.575,11.994186046511627,0,0,3,0.1888888888888888,1
10000,Female,35,Miami,Bronze,1190.8,12,4.5,1,29,Satisfied,3,0.0,99.23333333333332,34.02285714285714,1,1,7,0.5158730158730159,0
10001,Male,35,Miami,Bronze,440.5,13,4.2,0,13,Unsatisfied,1,0.0,33.88461538461539,12.585714285714284,1,0,7,0.4174603174603175,3
10002,Female,31,Houston,Gold,520.4,16,3.4,1,13,Neutral,2,2.0,32.525,16.787096774193547,1,0,9,0.7174603174603175,3
10003,Male,36,Houston,Gold,1190.8,21,3.0,1,13,Satisfied,3,2.0,56.7047619047619,33.077777777777776,1,1,12,0.8174603174603174,2
10004,Male,37,Miami,Silver,1190.8,10,3.2,1,38,Satisfied,3,1.0,119.08,32.18378378378378,0,1,6,0.5587301587301587,0
10005,Male,43,Los Angeles,Silver,1160.6,9,4.5,1,23,Neutral,2,1.0,128.95555555555555,26.9906976744186,1,1,6,0.5539682539682539,0
10006,Female,37,New York,Gold,710.4,10,4.6,0,47,Neutral,2,2.0,71.03999999999999,19.2,0,0,4,0.5015873015873016,1
10007,Female,37,San Francisco,Silver,700.4,14,3.3,1,37,Satisfied,3,1.0,50.02857142857143,18.92972972972973,0,0,7,0.5650793650793651,3
10008,Female,37,San Francisco,Silver,430.8,10,4.6,1,14,Neutral,2,1.0,43.08,11.643243243243244,1,0,6,0.611111111111111,1
10009,Female,34,New York,Silver,1160.6,11,4.0,1,32,Neutral,2,1.0,105.5090909090909,34.13529411764706,0,1,6,0.4968253968253968,0
10010,Female,33,Miami,Bronze,1160.6,10,3.1,0,54,Unsatisfied,1,0.0,116.06,35.169696969696965,0,1,5,0.1571428571428571,0
10011,Female,30,Miami,Bronze,1120.2,16,4.5,1,50,Unsatisfied,1,0.0,70.0125,37.34,0,1,7,0.1825396825396825,3
10012,Female,33,Houston,Gold,1370.2,11,4.2,1,13,Neutral,2,2.0,124.56363636363636,41.52121212121212,1,1,10,0.7174603174603175,0
10013,Male,34,Chicago,Bronze,800.2,15,4.7,0,21,Neutral,2,0.0,53.34666666666667,23.53529411764706,1,1,8,0.4666666666666667,3
10014,Female,30,New York,Silver,520.4,18,4.9,0,10,Neutral,2,1.0,28.91111111111111,17.346666666666668,1,0,10,0.6365079365079365,3
10015,Female,37,Los Angeles,Gold,780.9,10,3.5,0,40,Neutral,2,2.0,78.09,21.105405405405406,0,1,4,0.546031746031746,1
10016,Male,36,New York,Bronze,830.75,16,4.1,1,19,Unsatisfied,1,0.0,51.921875,23.07638888888889,1,1,10,0.3793650793650793,3
10017,Male,32,Miami,Bronze,1490.1,8,4.5,1,54,Unsatisfied,1,0.0,186.2625,46.565625,0,1,5,0.1571428571428571,0
10018,Female,42,Chicago,Gold,430.8,10,3.6,0,25,Satisfied,3,2.0,43.08,10.257142857142858,1,0,4,0.7412698412698413,1
10019,Female,31,Chicago,Gold,485.25,11,4.6,0,13,Unsatisfied,1,2.0,44.11363636363637,15.653225806451612,1,0,6,0.6174603174603175,3
10020,Male,41,New York,Gold,1490.1,7,3.1,1,40,Unsatisfied,1,2.0,212.87142857142857,36.34390243902439,0,1,5,0.446031746031746,0
10021,Female,32,Houston,Bronze,520.4,16,4.1,0,24,Unsatisfied,1,0.0,32.525,16.2625,1,0,7,0.3476190476190476,3
10022,Male,27,New York,Silver,1420.8,11,3.1,0,27,Neutral,2,1.0,129.16363636363636,52.62222222222222,1,1,8,0.5285714285714286,0
