Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Avg Spend Per Item,Recent Buyer,High Spender,Satisfaction Encoded,Membership Encoded,Loyalty Score
321,Female,36,Houston,Bronze,470.5,8,3.0,False,18,Neutral,58.8125,1,0,2,0.0,0.48571428571428577
322,Female,30,New York,Gold,1180.8,16,4.7,True,19,Satisfied,73.8,1,1,3,2.0,0.7793650793650793
323,Male,34,Los Angeles,Silver,790.2,11,4.0,False,15,Neutral,71.83636363636364,1,1,2,1.0,0.6047619047619047
324,Female,43,Chicago,Bronze,505.75,10,3.3,True,39,Unsatisfied,50.575,0,0,1,0.0,0.2523809523809524
325,Male,30,San Francisco,Gold,1470.5,20,4.8,False,13,Satisfied,73.525,1,1,3,2.0,0.8174603174603174
326,Male,27,Miami,Silver,710.4,13,4.1,True,54,Unsatisfied,54.646153846153844,0,0,1,1.0,0.2571428571428571
327,Female,37,Houston,Bronze,430.8,7,3.4,False,23,Neutral,61.542857142857144,1,0,2,0.0,0.4539682539682539
328,Female,31,New York,Gold,1140.6,15,4.5,True,27,Satisfied,76.03999999999999,1,1,3,2.0,0.7285714285714285
329,Male,35,Los Angeles,Silver,820.9,12,4.3,False,13,Neutral,68.40833333333333,1,1,2,1.0,0.6174603174603175
330,Female,41,Chicago,Bronze,485.25,9,3.6,True,39,Unsatisfied,53.916666666666664,0,0,1,0.0,0.2523809523809524
331,Male,28,San Francisco,Gold,1500.1,21,4.9,False,10,Satisfied,71.43333333333332,1,1,3,2.0,0.8365079365079364
332,Male,32,Miami,Silver,670.3,10,3.8,True,33,Unsatisfied,67.03,0,0,1,1.0,0.3904761904761904
333,Female,36,Houston,Bronze,460.5,8,3.1,False,19,Neutral,57.5625,1,0,2,0.0,0.4793650793650793
334,Female,30,New York,Gold,1190.8,16,4.5,True,20,Satisfied,74.425,1,1,3,2.0,0.7730158730158729
335,Male,33,Los Angeles,Silver,830.75,13,4.2,False,14,Satisfied,63.90384615384615,1,1,3,1.0,0.7111111111111111
336,Female,42,Chicago,Bronze,520.4,9,3.5,True,37,Unsatisfied,57.82222222222222,0,0,1,0.0,0.2650793650793651
337,Male,29,San Francisco,Gold,1370.2,18,4.7,False,10,Satisfied,76.12222222222222,1,1,3,2.0,0.8365079365079364
338,Male,26,Miami,Silver,690.6,12,3.9,True,47,Unsatisfied,57.550000000000004,0,0,1,1.0,0.30158730158730157
339,Female,38,Houston,Bronze,440.9,8,3.2,False,24,Neutral,55.1125,1,0,2,0.0,0.4476190476190476
340,Female,32,New York,Gold,1160.3,14,4.4,True,22,Satisfied,82.87857142857142,1,1,3,2.0,0.7603174603174603
341,Male,34,Los Angeles,Silver,800.2,11,4.1,False,17,Neutral,72.74545454545455,1,1,2,1.0,0.5920634920634921
342,Female,43,Chicago,Bronze,525.75,9,3.3,True,40,Unsatisfied,58.416666666666664,0,0,1,0.0,0.24603174603174605
343,Male,30,San Francisco,Gold,1460.5,20,4.8,False,11,Satisfied,73.025,1,1,3,2.0,0.8301587301587301
344,Male,27,Miami,Silver,720.4,13,4.0,True,55,Unsatisfied,55.41538461538461,0,0,1,1.0,0.2507936507936508
345,Female,37,Houston,Bronze,440.8,7,3.2,False,25,Neutral,62.971428571428575,1,0,2,0.0,0.44126984126984126
346,Female,31,New York,Gold,1150.6,15,4.5,True,28,Satisfied,76.70666666666666,1,1,3,2.0,0.7222222222222222
347,Male,35,Los Angeles,Silver,830.9,12,4.3,False,14,Neutral,69.24166666666666,1,1,2,1.0,0.611111111111111
348,Female,41,Chicago,Bronze,490.25,9,3.6,True,40,Unsatisfied,54.47222222222222,0,0,1,0.0,0.24603174603174605
349,Male,28,San Francisco,Gold,1480.1,21,4.9,False,10,Satisfied,70.48095238095237,1,1,3,2.0,0.8365079365079364
350,Male,32,Miami,Silver,690.3,10,3.8,True,34,Unsatisfied,69.03,0,0,1,1.0,0.3841269841269841
351,Female,36,Houston,Bronze,480.5,8,3.1,False,20,Neutral,60.0625,1,0,2,0.0,0.473015873015873
352,Female,30,New York,Gold,1170.8,16,4.7,True,21,Satisfied,73.175,1,1,3,2.0,0.7666666666666666
353,Male,34,Los Angeles,Silver,790.2,11,4.0,False,15,Neutral,71.83636363636364,1,1,2,1.0,0.6047619047619047
354,Female,43,Chicago,Bronze,510.75,10,3.3,True,41,Unsatisfied,51.075,0,0,1,0.0,0.23968253968253966
355,Male,30,San Francisco,Gold,1440.5,19,4.6,False,12,Satisfied,75.8157894736842,1,1,3,2.0,0.8238095238095238
356,Male,27,Miami,Silver,700.4,13,4.1,True,56,Unsatisfied,53.87692307692308,0,0,1,1.0,0.24444444444444446
357,Female,37,Houston,Bronze,410.8,7,3.4,False,26,Neutral,58.68571428571429,1,0,2,0.0,0.43492063492063493
358,Female,31,New York,Gold,1160.6,15,4.5,True,29,Satisfied,77.37333333333332,1,1,3,2.0,0.7158730158730159
359,Male,35,Los Angeles,Silver,810.9,12,4.3,False,14,Neutral,67.575,1,1,2,1.0,0.611111111111111
360,Female,41,Chicago,Bronze,495.25,9,3.6,True,41,Unsatisfied,55.02777777777778,0,0,1,0.0,0.23968253968253966
361,Male,28,San Francisco,Gold,1490.1,21,4.9,False,10,Satisfied,70.95714285714286,1,1,3,2.0,0.8365079365079364
362,Male,32,Miami,Silver,660.3,10,3.8,True,35,Unsatisfied,66.03,0,0,1,1.0,0.37777777777777777
363,Female,36,Houston,Bronze,430.5,8,3.1,False,21,Neutral,53.8125,1,0,2,0.0,0.4666666666666667
364,Female,30,New York,Gold,1200.8,16,4.7,True,22,Satisfied,75.05,1,1,3,2.0,0.7603174603174603
365,Male,34,Los Angeles,Silver,780.2,11,4.1,False,16,Neutral,70.92727272727274,1,0,2,1.0,0.5984126984126984
366,Female,43,Chicago,Bronze,505.75,10,3.3,True,42,Unsatisfied,50.575,0,0,1,0.0,0.23333333333333334
367,Male,30,San Francisco,Gold,1460.5,20,4.8,False,13,Satisfied,73.025,1,1,3,2.0,0.8174603174603174
368,Male,27,Miami,Silver,710.4,13,4.1,True,57,Unsatisfied,54.646153846153844,0,0,1,1.0,0.23809523809523808
369,Female,37,Houston,Bronze,450.8,7,3.4,False,24,Neutral,64.4,1,0,2,0.0,0.4476190476190476
370,Female,31,New York,Gold,1140.6,15,4.5,True,30,Satisfied,76.03999999999999,0,1,3,2.0,0.7095238095238094
371,Male,35,Los Angeles,Silver,800.9,12,4.1,False,17,Neutral,66.74166666666666,1,1,2,1.0,0.5920634920634921
372,Female,41,Chicago,Bronze,475.25,9,3.6,True,42,Unsatisfied,52.80555555555556,0,0,1,0.0,0.23333333333333334
373,Male,28,San Francisco,Gold,1480.1,21,4.9,False,11,Satisfied,70.48095238095237,1,1,3,2.0,0.8301587301587301
374,Male,32,Miami,Silver,660.3,10,3.8,True,36,Unsatisfied,66.03,0,0,1,1.0,0.37142857142857144
375,Female,36,Houston,Bronze,470.5,8,3.0,False,22,Neutral,58.8125,1,0,2,0.0,0.46031746031746035
376,Female,30,New York,Gold,1190.8,16,4.5,True,23,Satisfied,74.425,1,1,3,2.0,0.753968253968254
377,Male,33,Los Angeles,Silver,770.2,11,4.2,False,18,Neutral,70.01818181818182,1,0,2,1.0,0.5857142857142857
378,Female,43,Chicago,Bronze,515.75,10,3.3,True,43,Unsatisfied,51.575,0,0,1,0.0,0.22698412698412695
379,Male,30,San Francisco,Gold,1450.5,19,4.6,False,12,Satisfied,76.34210526315789,1,1,3,2.0,0.8238095238095238
380,Male,27,Miami,Silver,710.4,13,4.1,True,58,Unsatisfied,54.646153846153844,0,0,1,1.0,0.23174603174603176
381,Female,37,Houston,Bronze,430.8,7,3.4,False,27,Neutral,61.542857142857144,1,0,2,0.0,0.42857142857142855
382,Female,31,New York,Gold,1160.6,15,4.5,True,31,Satisfied,77.37333333333332,0,1,3,2.0,0.7031746031746031
383,Male,35,Los Angeles,Silver,820.9,12,4.3,False,15,Neutral,68.40833333333333,1,1,2,1.0,0.6047619047619047
384,Female,41,Chicago,Bronze,495.25,9,3.6,True,43,Unsatisfied,55.02777777777778,0,0,1,0.0,0.22698412698412695
385,Male,28,San Francisco,Gold,1490.1,21,4.9,False,10,Satisfied,70.95714285714286,1,1,3,2.0,0.8365079365079364
386,Male,32,Miami,Silver,660.3,10,3.8,True,37,Unsatisfied,66.03,0,0,1,1.0,0.36507936507936506
387,Female,36,Houston,Bronze,440.5,8,3.1,False,23,Neutral,55.0625,1,0,2,0.0,0.4539682539682539
388,Female,30,New York,Gold,1200.8,16,4.7,True,24,Satisfied,75.05,1,1,3,2.0,0.7476190476190476
389,Male,34,Los Angeles,Silver,780.2,11,4.1,False,16,Neutral,70.92727272727274,1,0,2,1.0,0.5984126984126984
390,Female,43,Chicago,Bronze,505.75,10,3.3,True,44,Unsatisfied,50.575,0,0,1,0.0,0.22063492063492063
391,Male,30,San Francisco,Gold,1460.5,20,4.8,False,13,Satisfied,73.025,1,1,3,2.0,0.8174603174603174
392,Male,27,Miami,Silver,710.4,13,4.1,True,59,Unsatisfied,54.646153846153844,0,0,1,1.0,0.22539682539682537
393,Female,37,Houston,Bronze,450.8,7,3.4,False,28,Neutral,64.4,1,0,2,0.0,0.4222222222222222
394,Female,31,New York,Gold,1140.6,15,4.5,True,32,Satisfied,76.03999999999999,0,1,3,2.0,0.6968253968253968
395,Male,35,Los Angeles,Silver,800.9,12,4.1,False,17,Neutral,66.74166666666666,1,1,2,1.0,0.5920634920634921
396,Female,41,Chicago,Bronze,475.25,9,3.6,True,44,Unsatisfied,52.80555555555556,0,0,1,0.0,0.22063492063492063
397,Male,28,San Francisco,Gold,1480.1,21,4.9,False,12,Satisfied,70.48095238095237,1,1,3,2.0,0.8238095238095238
398,Male,32,Miami,Silver,660.3,10,3.8,True,38,Unsatisfied,66.03,0,0,1,1.0,0.35873015873015873
399,Female,36,Houston,Bronze,470.5,8,3.0,False,22,Neutral,58.8125,1,0,2,0.0,0.46031746031746035
400,Female,30,New York,Gold,1190.8,16,4.5,True,25,Satisfied,74.425,1,1,3,2.0,0.7412698412698413
401,Male,33,Los Angeles,Silver,800.2,11,4.1,False,18,Neutral,72.74545454545455,1,1,2,1.0,0.5857142857142857
402,Female,43,Chicago,Bronze,515.75,10,3.3,True,45,Unsatisfied,51.575,0,0,1,0.0,0.21428571428571427
403,Male,30,San Francisco,Gold,1450.5,19,4.6,False,13,Satisfied,76.34210526315789,1,1,3,2.0,0.8174603174603174
404,Male,27,Miami,Silver,710.4,13,4.1,True,60,Unsatisfied,54.646153846153844,0,0,1,1.0,0.21904761904761905
405,Female,37,Houston,Bronze,430.8,7,3.4,False,29,Neutral,61.542857142857144,1,0,2,0.0,0.4158730158730159
406,Female,31,New York,Gold,1160.6,15,4.5,True,33,Satisfied,77.37333333333332,0,1,3,2.0,0.6904761904761905
407,Male,35,Los Angeles,Silver,820.9,12,4.3,False,16,Neutral,68.40833333333333,1,1,2,1.0,0.5984126984126984
408,Female,41,Chicago,Bronze,495.25,9,3.6,True,45,Unsatisfied,55.02777777777778,0,0,1,0.0,0.21428571428571427
409,Male,28,San Francisco,Gold,1490.1,21,4.9,False,11,Satisfied,70.95714285714286,1,1,3,2.0,0.8301587301587301
410,Male,32,Miami,Silver,660.3,10,3.8,True,39,Unsatisfied,66.03,0,0,1,1.0,0.35238095238095235
411,Female,36,Houston,Bronze,440.5,8,3.1,False,24,Neutral,55.0625,1,0,2,0.0,0.4476190476190476
412,Female,30,New York,Gold,1200.8,16,4.7,True,25,Satisfied,75.05,1,1,3,2.0,0.7412698412698413
413,Male,34,Los Angeles,Silver,780.2,11,4.1,False,17,Neutral,70.92727272727274,1,0,2,1.0,0.5920634920634921
414,Female,43,Chicago,Bronze,505.75,10,3.3,True,46,Unsatisfied,50.575,0,0,1,0.0,0.20793650793650795
415,Male,30,San Francisco,Gold,1460.5,20,4.8,False,14,Satisfied,73.025,1,1,3,2.0,0.8111111111111111
416,Male,27,Miami,Silver,710.4,13,4.1,True,61,Unsatisfied,54.646153846153844,0,0,1,1.0,0.21269841269841266
417,Female,37,Houston,Bronze,450.8,7,3.4,False,30,Neutral,64.4,0,0,2,0.0,0.4095238095238095
418,Female,31,New York,Gold,1140.6,15,4.5,True,34,Satisfied,76.03999999999999,0,1,3,2.0,0.6841269841269841
419,Male,35,Los Angeles,Silver,800.9,12,4.1,False,19,Neutral,66.74166666666666,1,1,2,1.0,0.5793650793650793
420,Female,41,Chicago,Bronze,475.25,9,3.6,True,46,Unsatisfied,52.80555555555556,0,0,1,0.0,0.20793650793650795
421,Male,28,San Francisco,Gold,1480.1,21,4.9,False,12,Satisfied,70.48095238095237,1,1,3,2.0,0.8238095238095238
422,Male,32,Miami,Silver,660.3,10,3.8,True,40,Unsatisfied,66.03,0,0,1,1.0,0.346031746031746
423,Female,36,Houston,Bronze,470.5,8,3.0,False,26,Neutral,58.8125,1,0,2,0.0,0.43492063492063493
424,Female,30,New York,Gold,1190.8,16,4.5,True,27,Satisfied,74.425,1,1,3,2.0,0.7285714285714285
425,Male,34,Los Angeles,Silver,780.2,11,4.2,False,18,Neutral,70.92727272727274,1,0,2,1.0,0.5857142857142857
426,Female,43,Chicago,Bronze,515.75,10,3.3,True,47,Unsatisfied,51.575,0,0,1,0.0,0.2015873015873016
427,Male,30,San Francisco,Gold,1450.5,19,4.6,False,14,Satisfied,76.34210526315789,1,1,3,2.0,0.8111111111111111
428,Male,27,Miami,Silver,710.4,13,4.1,True,62,Unsatisfied,54.646153846153844,0,0,1,1.0,0.20634920634920634
429,Female,37,Houston,Bronze,430.8,7,3.4,False,31,Neutral,61.542857142857144,0,0,2,0.0,0.4031746031746032
430,Female,31,New York,Gold,1160.6,15,4.5,True,35,Satisfied,77.37333333333332,0,1,3,2.0,0.6777777777777777
431,Male,35,Los Angeles,Silver,820.9,12,4.3,False,20,Neutral,68.40833333333333,1,1,2,1.0,0.573015873015873
432,Female,41,Chicago,Bronze,495.25,9,3.6,True,47,Unsatisfied,55.02777777777778,0,0,1,0.0,0.2015873015873016
433,Male,28,San Francisco,Gold,1490.1,21,4.9,False,11,Satisfied,70.95714285714286,1,1,3,2.0,0.8301587301587301
434,Male,32,Miami,Silver,660.3,10,3.8,True,41,Unsatisfied,66.03,0,0,1,1.0,0.33968253968253964
435,Female,36,Houston,Bronze,440.5,8,3.1,False,28,Neutral,55.0625,1,0,2,0.0,0.4222222222222222
436,Female,30,New York,Gold,1200.8,16,4.7,True,28,Satisfied,75.05,1,1,3,2.0,0.7222222222222222
437,Male,34,Los Angeles,Silver,780.2,11,4.1,False,19,Neutral,70.92727272727274,1,0,2,1.0,0.5793650793650793
438,Female,43,Chicago,Bronze,505.75,10,3.3,True,48,Unsatisfied,50.575,0,0,1,0.0,0.19523809523809527
439,Male,30,San Francisco,Gold,1460.5,20,4.8,False,15,Satisfied,73.025,1,1,3,2.0,0.8047619047619048
440,Male,27,Miami,Silver,710.4,13,4.1,True,63,Unsatisfied,54.646153846153844,0,0,1,1.0,0.19999999999999998
441,Female,37,Houston,Bronze,450.8,7,3.4,False,32,Neutral,64.4,0,0,2,0.0,0.39682539682539686
442,Female,31,New York,Gold,1140.6,15,4.5,True,36,Satisfied,76.03999999999999,0,1,3,2.0,0.6714285714285714
443,Male,35,Los Angeles,Silver,800.9,12,4.1,False,20,Neutral,66.74166666666666,1,1,2,1.0,0.573015873015873
444,Female,41,Chicago,Bronze,475.25,9,3.6,True,48,Unsatisfied,52.80555555555556,0,0,1,0.0,0.19523809523809527
445,Male,28,San Francisco,Gold,1480.1,21,4.9,False,13,Satisfied,70.48095238095237,1,1,3,2.0,0.8174603174603174
446,Male,32,Miami,Silver,660.3,10,3.8,True,42,Unsatisfied,66.03,0,0,1,1.0,0.3333333333333333
447,Female,36,Houston,Bronze,470.5,8,3.0,False,27,Neutral,58.8125,1,0,2,0.0,0.42857142857142855
448,Female,30,New York,Gold,1190.8,16,4.5,True,28,Satisfied,74.425,1,1,3,2.0,0.7222222222222222
449,Male,34,Los Angeles,Silver,780.2,11,4.2,False,21,Neutral,70.92727272727274,1,0,2,1.0,0.5666666666666667
450,Female,43,Chicago,Bronze,515.75,10,3.3,True,49,Unsatisfied,51.575,0,0,1,0.0,0.18888888888888888
10000,Female,35,Miami,Bronze,1190.8,12,4.5,True,29,Satisfied,99.23333333333333,1,1,3,0.0,0.5158730158730159
10001,Male,35,Miami,Bronze,440.5,13,4.2,False,13,Unsatisfied,33.88461538461539,1,0,1,0.0,0.4174603174603175
10002,Female,31,Houston,Gold,520.4,16,3.4,True,13,Neutral,32.525,1,0,2,2.0,0.7174603174603175
10003,Male,36,Houston,Gold,1190.8,21,3.0,True,13,Satisfied,56.7047619047619,1,1,3,2.0,0.8174603174603174
10004,Male,37,Miami,Silver,1190.8,10,3.2,True,38,Satisfied,119.08,0,1,3,1.0,0.5587301587301587
10005,Male,43,Los Angeles,Silver,1160.6,9,4.5,True,23,Neutral,128.95555555555555,1,1,2,1.0,0.5539682539682539
10006,Female,37,New York,Gold,710.4,10,4.6,False,47,Neutral,71.03999999999999,0,0,2,2.0,0.5015873015873016
10007,Female,37,San Francisco,Silver,700.4,14,3.3,True,37,Satisfied,50.028571428571425,0,0,3,1.0,0.5650793650793651
10008,Female,37,San Francisco,Silver,430.8,10,4.6,True,14,Neutral,43.08,1,0,2,1.0,0.611111111111111
10009,Female,34,New York,Silver,1160.6,11,4.0,True,32,Neutral,105.5090909090909,0,1,2,1.0,0.49682539682539684
10010,Female,33,Miami,Bronze,1160.6,10,3.1,False,54,Unsatisfied,116.05999999999999,0,1,1,0.0,0.15714285714285714
10011,Female,30,Miami,Bronze,1120.2,16,4.5,True,50,Unsatisfied,70.0125,0,1,1,0.0,0.18253968253968256
10012,Female,33,Houston,Gold,1370.2,11,4.2,True,13,Neutral,124.56363636363636,1,1,2,2.0,0.7174603174603175
10013,Male,34,Chicago,Bronze,800.2,15,4.7,False,21,Neutral,53.34666666666667,1,1,2,0.0,0.4666666666666667
10014,Female,30,New York,Silver,520.4,18,4.9,False,10,Neutral,28.91111111111111,1,0,2,1.0,0.6365079365079365
10015,Female,37,Los Angeles,Gold,780.9,10,3.5,False,40,Neutral,78.09,0,1,2,2.0,0.546031746031746
10016,Male,36,New York,Bronze,830.75,16,4.1,True,19,Unsatisfied,51.921875,1,1,1,0.0,0.37936507936507935
10017,Male,32,Miami,Bronze,1490.1,8,4.5,True,54,Unsatisfied,186.2625,0,1,1,0.0,0.15714285714285714
10018,Female,42,Chicago,Gold,430.8,10,3.6,False,25,Satisfied,43.08,1,0,3,2.0,0.7412698412698413
10019,Female,31,Chicago,Gold,485.25,11,4.6,False,13,Unsatisfied,44.11363636363637,1,0,1,2.0,0.6174603174603175
10020,Male,41,New York,Gold,1490.1,7,3.1,True,40,Unsatisfied,212.87142857142857,0,1,1,2.0,0.446031746031746
10021,Female,32,Houston,Bronze,520.4,16,4.1,False,24,Unsatisfied,32.525,1,0,1,0.0,0.3476190476190476
10022,Male,27,New York,Silver,1420.8,11,3.1,False,27,Neutral,129.16363636363636,1,1,2,1.0,0.5285714285714286
10023,Female,30,Chicago,Gold,1180.8,16,4.8,True,60,Unsatisfied,73.8,0,1,1,2.0,0.319047619047619
10024,Female,30,San Francisco,Bronze,1160.3,19,3.3,True,33,Satisfied,61.06842105263158,0,1,3,0.0,0.49047619047619045
10025,Female,28,Los Angeles,Bronze,430.8,11,4.6,True,53,Unsatisfied,39.163636363636364,0,0,1,0.0,0.16349206349206347
10026,Male,37,Los Angeles,Bronze,830.75,8,3.4,False,10,Unsatisfied,103.84375,1,1,1,0.0,0.4365079365079365
10027,Male,42,Miami,Silver,690.3,7,3.1,True,10,Unsatisfied,98.61428571428571,1,0,1,1.0,0.5365079365079365
10028,Female,30,Chicago,Bronze,450.8,11,4.5,True,58,Satisfied,40.981818181818184,0,0,3,0.0,0.33174603174603173
10029,Female,41,Los Angeles,Bronze,430.8,15,4.0,False,31,Neutral,28.720000000000002,0,0,2,0.0,0.4031746031746032
10030,Male,31,San Francisco,Bronze,1460.5,13,4.8,False,22,Unsatisfied,112.34615384615384,1,1,1,0.0,0.3603174603174603
10031,Male,32,San Francisco,Gold,1190.8,7,3.1,True,46,Unsatisfied,170.1142857142857,0,1,1,2.0,0.40793650793650793
10032,Female,31,Houston,Bronze,710.4,20,4.0,True,21,Satisfied,35.519999999999996,1,0,3,0.0,0.5666666666666667
10033,Male,35,Houston,Bronze,1180.8,12,3.0,False,19,Unsatisfied,98.39999999999999,1,1,1,0.0,0.37936507936507935
10034,Female,27,Chicago,Gold,420.8,13,4.5,True,18,Neutral,32.36923076923077,1,0,2,2.0,0.6857142857142857
10035,Male,33,Chicago,Silver,1460.5,16,3.4,False,17,Satisfied,91.28125,1,1,3,1.0,0.692063492063492
10036,Female,34,Houston,Bronze,1160.3,18,3.1,True,24,Unsatisfied,64.46111111111111,1,1,1,0.0,0.3476190476190476
10037,Male,31,Chicago,Bronze,1190.8,7,3.3,False,12,Unsatisfied,170.1142857142857,1,1,1,0.0,0.4238095238095238
10038,Male,32,Los Angeles,Silver,485.25,12,3.4,False,11,Neutral,40.4375,1,0,2,1.0,0.6301587301587301
10039,Female,30,Chicago,Bronze,1140.6,8,4.9,False,41,Neutral,142.575,0,1,2,0.0,0.3396825396825397
10040,Male,37,San Francisco,Bronze,485.25,20,4.5,True,41,Satisfied,24.2625,0,0,3,0.0,0.4396825396825397
10041,Male,32,Miami,Bronze,410.8,15,3.8,False,27,Unsatisfied,27.386666666666667,1,0,1,0.0,0.32857142857142857
10042,Female,32,San Francisco,Gold,1200.8,11,4.4,True,23,Neutral,109.16363636363636,1,1,2,2.0,0.6539682539682539
10043,Female,29,Miami,Gold,660.3,18,3.6,False,15,Unsatisfied,36.68333333333333,1,0,1,2.0,0.6047619047619047
10044,Male,29,Miami,Gold,485.25,15,4.9,False,24,Satisfied,32.35,1,0,3,2.0,0.7476190476190476
10045,Female,36,New York,Silver,670.3,10,3.6,True,25,Unsatisfied,67.03,1,0,1,1.0,0.44126984126984126
10046,Male,28,Miami,Silver,1150.6,16,4.5,True,23,Satisfied,71.9125,1,1,3,1.0,0.653968253968254
10047,Male,31,Los Angeles,Silver,800.2,16,4.5,False,11,Unsatisfied,50.0125,1,1,1,1.0,0.5301587301587302
10048,Female,37,Chicago,Bronze,670.3,18,4.3,False,23,Unsatisfied,37.23888888888889,1,0,1,0.0,0.35396825396825393
10049,Female,36,Chicago,Gold,800.2,8,3.0,True,27,Neutral,100.025,1,1,2,2.0,0.6285714285714286
10050,Male,32,Houston,Silver,500.75,11,3.2,False,26,Unsatisfied,45.52272727272727,1,0,1,1.0,0.43492063492063493
10051,Female,34,San Francisco,Silver,1190.8,15,4.7,False,22,Neutral,79.38666666666667,1,1,2,1.0,0.5603174603174603
10052,Female,30,Los Angeles,Bronze,670.3,15,3.9,False,16,Neutral,44.68666666666666,1,0,2,0.0,0.4984126984126984
10053,Male,43,Los Angeles,Silver,770.2,16,3.7,True,10,Unsatisfied,48.1375,1,0,1,1.0,0.5365079365079365
10054,Male,36,Chicago,Bronze,700.4,9,3.3,False,39,Satisfied,77.82222222222222,0,0,3,0.0,0.4523809523809524
10055,Female,28,Miami,Gold,1500.1,20,3.6,True,37,Satisfied,75.005,0,1,3,2.0,0.665079365079365
10056,Male,30,Chicago,Gold,500.75,9,4.8,True,39,Neutral,55.638888888888886,0,0,2,2.0,0.5523809523809523
10057,Female,27,San Francisco,Gold,800.2,9,4.2,True,19,Satisfied,88.91111111111111,1,1,3,2.0,0.7793650793650793
10058,Female,35,New York,Gold,800.2,9,3.1,False,15,Satisfied,88.91111111111111,1,1,3,2.0,0.8047619047619048
10059,Female,37,Chicago,Bronze,1140.6,13,3.4,True,40,Unsatisfied,87.73846153846154,0,1,1,0.0,0.24603174603174605
10060,Male,38,Houston,Bronze,780.9,9,3.1,False,40,Neutral,86.76666666666667,0,1,2,0.0,0.346031746031746
10061,Male,27,Chicago,Gold,440.8,18,3.8,False,15,Neutral,24.48888888888889,1,0,2,2.0,0.7047619047619047
10062,Female,43,San Francisco,Bronze,1370.2,10,4.1,True,12,Unsatisfied,137.02,1,1,1,0.0,0.4238095238095238
10063,Female,43,Chicago,Silver,485.25,18,3.3,True,26,Neutral,26.958333333333332,1,0,2,1.0,0.5349206349206349
10064,Female,30,Los Angeles,Silver,1190.8,7,4.2,False,39,Satisfied,170.1142857142857,0,1,3,1.0,0.5523809523809524
10065,Female,37,Chicago,Bronze,430.8,9,4.9,True,25,Neutral,47.86666666666667,1,0,2,0.0,0.44126984126984126
10066,Male,28,Chicago,Gold,1140.6,12,3.8,True,54,Satisfied,95.05,0,1,3,2.0,0.5571428571428572
10067,Female,34,San Francisco,Silver,470.5,12,3.0,True,32,Neutral,39.208333333333336,0,0,2,1.0,0.49682539682539684
10068,Female,30,Miami,Gold,505.75,10,3.8,False,24,Satisfied,50.575,1,0,3,2.0,0.7476190476190476
10069,Male,37,Chicago,Bronze,440.9,11,4.2,True,40,Satisfied,40.08181818181818,0,0,3,0.0,0.446031746031746
10070,Male,31,Chicago,Bronze,710.4,9,3.9,True,54,Satisfied,78.93333333333334,0,0,3,0.0,0.35714285714285715
10071,Female,32,Houston,Gold,800.9,21,4.7,True,50,Satisfied,38.13809523809524,0,1,3,2.0,0.5825396825396826
10072,Male,30,Houston,Silver,1140.6,7,4.8,False,37,Unsatisfied,162.94285714285712,0,1,1,1.0,0.36507936507936506
10073,Female,30,Houston,Bronze,780.2,10,4.7,False,12,Unsatisfied,78.02000000000001,1,0,1,0.0,0.4238095238095238
10074,Male,29,San Francisco,Gold,430.8,13,3.1,False,17,Neutral,33.13846153846154,1,0,2,2.0,0.692063492063492
10075,Male,33,San Francisco,Bronze,660.3,14,4.8,True,39,Neutral,47.16428571428571,0,0,2,0.0,0.35238095238095235
10076,Female,30,Houston,Silver,1490.1,13,3.8,False,54,Satisfied,114.62307692307692,0,1,3,1.0,0.45714285714285713
10077,Female,42,Chicago,Gold,1180.8,18,4.7,True,19,Unsatisfied,65.6,1,1,1,2.0,0.5793650793650793
10078,Male,32,Los Angeles,Bronze,440.9,8,4.1,True,54,Unsatisfied,55.1125,0,0,1,0.0,0.15714285714285714
10079,Female,28,Miami,Bronze,1470.5,15,4.7,False,54,Neutral,98.03333333333333,0,1,2,0.0,0.2571428571428571
10080,Female,27,New York,Bronze,680.3,9,3.2,False,32,Satisfied,75.58888888888889,0,0,3,0.0,0.49682539682539684
10081,Female,30,Chicago,Gold,660.3,8,4.2,True,19,Neutral,82.5375,1,0,2,2.0,0.6793650793650793
10082,Male,41,Houston,Silver,1370.2,13,3.9,True,13,Neutral,105.4,1,1,2,1.0,0.6174603174603175
10083,Male,32,New York,Gold,480.25,21,4.9,False,13,Satisfied,22.86904761904762,1,0,3,2.0,0.8174603174603174
10084,Male,34,Los Angeles,Bronze,1140.6,8,4.8,False,11,Satisfied,142.575,1,1,3,0.0,0.6301587301587301
10085,Male,30,Houston,Silver,480.25,9,4.3,False,40,Neutral,53.361111111111114,0,0,2,1.0,0.446031746031746
10086,Male,34,Houston,Bronze,495.25,16,4.5,False,18,Satisfied,30.953125,1,0,3,0.0,0.5857142857142857
10087,Female,36,New York,Gold,800.2,10,3.6,False,20,Satisfied,80.02000000000001,1,1,3,2.0,0.7730158730158729
10088,Male,30,San Francisco,Silver,480.5,20,3.0,False,23,Neutral,24.025,1,0,2,1.0,0.5539682539682539
10089,Female,27,San Francisco,Gold,1190.8,13,4.0,False,54,Neutral,91.6,0,1,2,2.0,0.4571428571428571
10090,Female,31,Los Angeles,Gold,495.25,10,3.1,False,53,Neutral,49.525,0,0,2,2.0,0.4634920634920634
