Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
10025,Female,28,Los Angeles,Bronze,430.8,11,4.6,True,53,Unsatisfied
10026,Male,37,Los Angeles,Bronze,830.75,8,3.4,False,10,Unsatisfied
10027,Male,42,Miami,Silver,690.3,7,3.1,True,10,Unsatisfied
10028,Female,30,Chicago,Bronze,450.8,11,4.5,True,58,Satisfied
10029,Female,41,Los Angeles,Bronze,430.8,15,4.0,False,31,Neutral
10030,Male,31,San Francisco,Bronze,1460.5,13,4.8,False,22,Unsatisfied
10031,Male,32,San Francisco,Gold,1190.8,7,3.1,True,46,Unsatisfied
10032,Female,31,Houston,Bronze,710.4,20,4.0,True,21,Satisfied
10033,Male,35,Houston,Bronze,1180.8,12,3.0,False,19,Unsatisfied
10034,Female,27,Chicago,Gold,420.8,13,4.5,True,18,Neutral
10035,Male,33,Chicago,Silver,1460.5,16,3.4,False,17,Satisfied
10036,Female,34,Houston,Bronze,1160.3,18,3.1,True,24,Unsatisfied
10037,Male,31,Chicago,Bronze,1190.8,7,3.3,False,12,Unsatisfied
10038,Male,32,Los Angeles,Silver,485.25,12,3.4,False,11,Neutral
10039,Female,30,Chicago,Bronze,1140.6,8,4.9,False,41,Neutral
10040,Male,37,San Francisco,Bronze,485.25,20,4.5,True,41,Satisfied
10041,Male,32,Miami,Bronze,410.8,15,3.8,False,27,Unsatisfied
10042,Female,32,San Francisco,Gold,1200.8,11,4.4,True,23,Neutral
10043,Female,29,Miami,Gold,660.3,18,3.6,False,15,Unsatisfied
10044,Male,29,Miami,Gold,485.25,15,4.9,False,24,Satisfied
10045,Female,36,New York,Silver,670.3,10,3.6,True,25,Unsatisfied
10046,Male,28,Miami,Silver,1150.6,16,4.5,True,23,Satisfied
10047,Male,31,Los Angeles,Silver,800.2,16,4.5,False,11,Unsatisfied
10048,Female,37,Chicago,Bronze,670.3,18,4.3,False,23,Unsatisfied
10049,Female,36,Chicago,Gold,800.2,8,3.0,True,27,Neutral
10050,Male,32,Houston,Silver,500.75,11,3.2,False,26,Unsatisfied
10051,Female,34,San Francisco,Silver,1190.8,15,4.7,False,22,Neutral
10052,Female,30,Los Angeles,Bronze,670.3,15,3.9,False,16,Neutral
10053,Male,43,Los Angeles,Silver,770.2,16,3.7,True,10,Unsatisfied
10054,Male,36,Chicago,Bronze,700.4,9,3.3,False,39,Satisfied
10055,Female,28,Miami,Gold,1500.1,20,3.6,True,37,Satisfied
10056,Male,30,Chicago,Gold,500.75,9,4.8,True,39,Neutral
10057,Female,27,San Francisco,Gold,800.2,9,4.2,True,19,Satisfied
10058,Female,35,New York,Gold,800.2,9,3.1,False,15,Satisfied
10059,Female,37,Chicago,Bronze,1140.6,13,3.4,True,40,Unsatisfied
10060,Male,38,Houston,Bronze,780.9,9,3.1,False,40,Neutral
10061,Male,27,Chicago,Gold,440.8,18,3.8,False,15,Neutral
10062,Female,43,San Francisco,Bronze,1370.2,10,4.1,True,12,Unsatisfied
10063,Female,43,Chicago,Silver,485.25,18,3.3,True,26,Neutral
10064,Female,30,Los Angeles,Silver,1190.8,7,4.2,False,39,Satisfied
10065,Female,37,Chicago,Bronze,430.8,9,4.9,True,25,Neutral
10066,Male,28,Chicago,Gold,1140.6,12,3.8,True,54,Satisfied
10067,Female,34,San Francisco,Silver,470.5,12,3.0,True,32,Neutral
10068,Female,30,Miami,Gold,505.75,10,3.8,False,24,Satisfied
10069,Male,37,Chicago,Bronze,440.9,11,4.2,True,40,Satisfied
10070,Male,31,Chicago,Bronze,710.4,9,3.9,True,54,Satisfied
10071,Female,32,Houston,Gold,800.9,21,4.7,True,50,Satisfied
10072,Male,30,Houston,Silver,1140.6,7,4.8,False,37,Unsatisfied
10073,Female,30,Houston,Bronze,780.2,10,4.7,False,12,Unsatisfied
10074,Male,29,San Francisco,Gold,430.8,13,3.1,False,17,Neutral
10075,Male,33,San Francisco,Bronze,660.3,14,4.8,True,39,Neutral
10076,Female,30,Houston,Silver,1490.1,13,3.8,False,54,Satisfied
10077,Female,42,Chicago,Gold,1180.8,18,4.7,True,19,Unsatisfied
10078,Male,32,Los Angeles,Bronze,440.9,8,4.1,True,54,Unsatisfied
10079,Female,28,Miami,Bronze,1470.5,15,4.7,False,54,Neutral
10080,Female,27,New York,Bronze,680.3,9,3.2,False,32,Satisfied
10081,Female,30,Chicago,Gold,660.3,8,4.2,True,19,Neutral
10082,Male,41,Houston,Silver,1370.2,13,3.9,True,13,Neutral
10083,Male,32,New York,Gold,480.25,21,4.9,False,13,Satisfied
10084,Male,34,Los Angeles,Bronze,1140.6,8,4.8,False,11,Satisfied
10085,Male,30,Houston,Silver,480.25,9,4.3,False,40,Neutral
10086,Male,34,Houston,Bronze,495.25,16,4.5,False,18,Satisfied
10087,Female,36,New York,Gold,800.2,10,3.6,False,20,Satisfied
10088,Male,30,San Francisco,Silver,480.5,20,3.0,False,23,Neutral
10089,Female,27,San Francisco,Gold,1190.8,13,4.0,False,54,Neutral
10090,Female,31,Los Angeles,Gold,495.25,10,3.1,False,53,Neutral
10091,Male,31,Miami,Silver,1460.5,20,4.0,True,32,Neutral
10092,Female,31,Chicago,Gold,660.3,15,3.8,False,21,Unsatisfied
10093,Male,36,Houston,Bronze,1470.5,7,4.7,True,19,Neutral
10094,Male,30,Los Angeles,Bronze,500.75,9,4.7,False,39,Neutral
10095,Male,43,Houston,Bronze,1460.5,9,3.8,False,33,Unsatisfied
10096,Female,43,Chicago,Bronze,1460.5,12,4.7,False,22,Satisfied
10097,Female,32,New York,Silver,480.25,12,4.4,False,39,Unsatisfied
10098,Male,30,New York,Gold,420.8,12,3.4,True,53,Unsatisfied
10099,Female,38,Los Angeles,Gold,690.6,7,4.8,True,22,Neutral
10100,Male,32,Los Angeles,Silver,495.25,20,4.2,True,30,Unsatisfied
10101,Female,32,New York,Silver,430.8,10,4.9,False,13,Unsatisfied
10102,Male,42,New York,Silver,1480.3,20,4.5,True,15,Neutral
10103,Female,31,San Francisco,Gold,700.4,10,3.8,True,24,Satisfied
10104,Female,34,New York,Silver,1200.8,16,4.2,True,32,Satisfied
10105,Female,27,New York,Gold,1370.2,18,4.0,False,24,Satisfied
10106,Male,34,Houston,Bronze,1460.5,13,3.1,True,19,Satisfied
10107,Female,30,Chicago,Bronze,470.5,12,4.0,True,22,Unsatisfied
10108,Female,36,Los Angeles,Silver,440.9,15,3.1,False,33,Unsatisfied
10109,Male,30,Houston,Gold,1470.5,8,3.4,True,37,Neutral
10110,Female,36,New York,Bronze,1200.8,15,4.8,False,41,Neutral
10111,Male,30,Los Angeles,Silver,430.8,8,4.4,False,14,Unsatisfied
10112,Male,27,New York,Silver,410.8,16,4.1,False,26,Unsatisfied
10113,Male,26,San Francisco,Bronze,1500.1,15,4.0,False,17,Neutral
10114,Male,36,New York,Bronze,780.5,9,3.1,True,21,Satisfied
10115,Female,34,Miami,Silver,440.9,9,4.0,False,43,Neutral
10116,Male,33,San Francisco,Silver,515.75,16,4.1,False,22,Unsatisfied
10117,Male,36,Miami,Silver,660.3,21,3.3,False,20,Neutral
10118,Male,34,New York,Bronze,485.25,9,3.6,False,41,Satisfied
10119,Female,32,San Francisco,Bronze,1490.1,8,4.5,True,41,Neutral
10120,Female,31,Los Angeles,Silver,690.6,7,4.7,False,18,Unsatisfied
10121,Male,43,Chicago,Bronze,1160.3,11,3.2,True,32,Satisfied
10122,Male,36,Chicago,Gold,420.8,9,3.8,True,12,Unsatisfied
10123,Female,28,Miami,Silver,460.9,13,4.1,True,52,Unsatisfied
10124,Female,28,Los Angeles,Bronze,1480.1,16,3.0,False,47,Satisfied
10125,Male,30,New York,Bronze,820.9,12,3.6,True,47,Satisfied
10126,Female,41,Los Angeles,Silver,790.2,21,4.7,False,16,Satisfied
10127,Male,37,San Francisco,Gold,1180.8,8,3.1,False,54,Unsatisfied
10128,Female,37,Los Angeles,Silver,480.25,16,4.3,False,34,Unsatisfied
10129,Female,37,Chicago,Bronze,520.4,11,4.5,False,14,Satisfied
10130,Male,35,New York,Gold,710.4,13,4.8,False,19,Unsatisfied
10131,Male,31,Los Angeles,Gold,690.4,7,4.5,False,14,Neutral
10132,Male,27,Houston,Bronze,1490.1,13,4.6,False,24,Satisfied
10133,Female,32,New York,Gold,440.9,13,4.8,True,17,Unsatisfied
10134,Female,31,Chicago,Gold,690.3,18,3.3,False,10,Satisfied
10135,Male,27,San Francisco,Bronze,1370.2,7,4.4,False,34,Unsatisfied
10136,Female,35,Chicago,Bronze,1500.1,13,4.0,False,15,Neutral
10137,Male,35,Chicago,Silver,1180.8,10,4.5,False,17,Unsatisfied
10138,Male,31,Los Angeles,Silver,1450.5,13,4.2,True,46,Satisfied
10139,Female,32,New York,Bronze,460.5,9,3.6,False,18,Satisfied
10140,Male,27,New York,Bronze,1140.6,9,3.8,True,10,Satisfied
10141,Female,32,Miami,Silver,440.9,21,4.9,False,41,Neutral
10142,Male,34,Los Angeles,Gold,1180.8,16,3.3,True,10,Satisfied
10143,Male,29,Houston,Silver,440.9,9,3.1,False,26,Neutral
10144,Female,43,Miami,Gold,690.6,11,4.5,True,21,Unsatisfied
10145,Male,28,New York,Bronze,690.6,15,4.2,True,13,Neutral
10146,Male,41,Chicago,Bronze,505.75,21,4.0,True,37,Neutral
10147,Female,32,Los Angeles,Gold,810.9,18,3.2,True,27,Satisfied
10148,Female,27,Houston,Silver,780.9,8,3.6,True,43,Unsatisfied
10149,Male,42,Miami,Bronze,1120.2,18,3.5,True,18,Neutral
10150,Male,30,Miami,Bronze,440.9,21,3.4,False,17,Unsatisfied
10151,Female,30,Chicago,Bronze,710.4,10,3.5,True,24,Satisfied
10152,Male,35,Los Angeles,Bronze,1370.2,9,3.9,False,18,Unsatisfied
10153,Male,32,Los Angeles,Silver,1200.8,12,3.3,True,25,Satisfied
10154,Female,28,New York,Silver,700.4,15,4.9,True,55,Unsatisfied
10155,Male,31,Houston,Bronze,700.6,9,4.5,True,20,Unsatisfied
10156,Female,43,New York,Silver,1460.5,7,3.0,True,56,Satisfied
10157,Female,36,Los Angeles,Silver,810.9,15,4.5,True,41,Unsatisfied
10158,Female,38,Los Angeles,Gold,1180.8,9,4.0,False,15,Satisfied
10159,Female,27,Houston,Silver,1370.2,9,3.6,True,10,Unsatisfied
10160,Female,30,Miami,Gold,780.2,9,4.2,True,29,Neutral
10161,Female,31,Houston,Gold,810.9,10,3.0,False,44,Satisfied
10162,Male,31,Los Angeles,Bronze,1470.5,10,4.4,False,9,Unsatisfied
10163,Female,37,New York,Bronze,420.8,10,4.1,True,19,Satisfied
10164,Male,37,Chicago,Gold,780.9,17,4.5,False,21,Unsatisfied
10165,Male,38,Los Angeles,Gold,500.75,11,4.8,True,34,Satisfied
10166,Female,41,Los Angeles,Bronze,470.5,16,3.0,False,36,Neutral
10167,Male,36,Chicago,Silver,800.2,11,4.5,False,13,Satisfied
10168,Female,43,New York,Gold,1450.5,9,4.0,True,11,Satisfied
10169,Female,37,San Francisco,Gold,1190.8,10,4.6,False,54,Neutral
10170,Male,36,Chicago,Gold,820.9,15,4.3,False,15,Unsatisfied
10171,Male,32,San Francisco,Bronze,670.3,7,4.1,False,42,Unsatisfied
10172,Male,26,Los Angeles,Gold,470.5,10,3.9,False,11,Unsatisfied
10173,Male,37,San Francisco,Bronze,800.2,10,3.4,True,25,Satisfied
10174,Male,29,San Francisco,Silver,1160.3,15,3.4,False,12,Satisfied
10175,Female,32,New York,Bronze,800.2,20,3.5,True,20,Neutral
10176,Female,43,Chicago,Gold,1190.8,9,3.3,False,35,Satisfied
10177,Male,37,Chicago,Silver,1450.5,21,4.3,False,28,Unsatisfied
10178,Female,27,New York,Gold,430.8,12,4.1,False,27,Satisfied
10179,Female,37,San Francisco,Gold,495.25,17,3.8,False,33,Satisfied
10180,Male,41,Chicago,Silver,450.9,20,4.1,False,15,Satisfied
10181,Female,27,Los Angeles,Bronze,790.2,9,4.5,False,18,Neutral
10182,Male,41,San Francisco,Bronze,520.4,10,3.3,True,37,Satisfied
10183,Male,30,Houston,Bronze,800.9,10,3.3,True,20,Satisfied
10184,Male,31,San Francisco,Silver,1460.5,11,4.8,False,22,Unsatisfied
10185,Male,30,Los Angeles,Bronze,660.3,11,3.3,False,22,Satisfied
10186,Female,35,Houston,Gold,690.6,21,3.9,True,26,Neutral
10187,Male,30,Los Angeles,Silver,780.2,7,4.8,False,9,Unsatisfied
10188,Female,37,Miami,Gold,1160.3,8,4.7,False,10,Unsatisfied
10189,Female,36,New York,Bronze,810.2,20,4.5,False,24,Unsatisfied
10190,Female,34,Miami,Gold,420.8,9,4.7,False,58,Satisfied
10191,Female,30,Los Angeles,Gold,710.4,13,4.5,True,19,Neutral
10192,Male,36,Chicago,Bronze,1370.2,20,4.5,False,40,Satisfied
10193,Male,30,Chicago,Bronze,800.9,12,4.8,True,21,Neutral
10194,Male,26,Miami,Gold,500.75,13,3.4,True,42,Satisfied
10195,Female,35,Houston,Silver,800.2,20,4.5,True,11,Satisfied
10196,Female,36,Houston,Bronze,1460.5,12,4.2,False,47,Unsatisfied
10197,Male,26,San Francisco,Silver,800.2,12,3.6,True,11,Neutral
10198,Female,28,San Francisco,Bronze,820.9,10,4.1,False,12,Satisfied
10199,Male,28,Los Angeles,Silver,1490.1,11,4.5,False,14,Unsatisfied
